@RELATION doneVB_TF_MIX

@ATTRIBUTE filename {F1,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F2,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F3,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F4,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F5,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F6,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F7,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F8,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F9,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T2,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T3,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T4,T40,T41,T42,T43,T44,T45,T46,T5,T6,T7,T8,T9}
@ATTRIBUTE label {0,1}
@ATTRIBUTE col1 REAL
@ATTRIBUTE col2 REAL
@ATTRIBUTE col3 REAL
@ATTRIBUTE col4 REAL
@ATTRIBUTE col5 REAL
@ATTRIBUTE col6 REAL
@ATTRIBUTE col7 REAL
@ATTRIBUTE col8 REAL
@ATTRIBUTE col9 REAL
@ATTRIBUTE col10 REAL
@ATTRIBUTE col11 REAL
@ATTRIBUTE col12 REAL
@ATTRIBUTE col13 REAL
@ATTRIBUTE col14 REAL
@ATTRIBUTE col15 REAL
@ATTRIBUTE col16 REAL
@ATTRIBUTE col17 REAL
@ATTRIBUTE col18 REAL
@ATTRIBUTE col19 REAL
@ATTRIBUTE col20 REAL
@ATTRIBUTE col21 REAL
@ATTRIBUTE col22 REAL
@ATTRIBUTE col23 REAL
@ATTRIBUTE col24 REAL
@ATTRIBUTE col25 REAL
@ATTRIBUTE col26 REAL
@ATTRIBUTE col27 REAL
@ATTRIBUTE col28 REAL
@ATTRIBUTE col29 REAL
@ATTRIBUTE col30 REAL
@ATTRIBUTE col31 REAL
@ATTRIBUTE col32 REAL
@ATTRIBUTE col33 REAL
@ATTRIBUTE col34 REAL
@ATTRIBUTE col35 REAL
@ATTRIBUTE col36 REAL
@ATTRIBUTE col37 REAL
@ATTRIBUTE col38 REAL
@ATTRIBUTE col39 REAL
@ATTRIBUTE col40 REAL
@ATTRIBUTE col41 REAL
@ATTRIBUTE col42 REAL
@ATTRIBUTE col43 REAL
@ATTRIBUTE col44 REAL
@ATTRIBUTE col45 REAL
@ATTRIBUTE col46 REAL
@ATTRIBUTE col47 REAL
@ATTRIBUTE col48 REAL
@ATTRIBUTE col49 REAL
@ATTRIBUTE col50 REAL
@ATTRIBUTE col51 REAL
@ATTRIBUTE col52 REAL
@ATTRIBUTE col53 REAL
@ATTRIBUTE col54 REAL
@ATTRIBUTE col55 REAL
@ATTRIBUTE col56 REAL
@ATTRIBUTE col57 REAL
@ATTRIBUTE col58 REAL
@ATTRIBUTE col59 REAL
@ATTRIBUTE col60 REAL
@ATTRIBUTE col61 REAL
@ATTRIBUTE col62 REAL
@ATTRIBUTE col63 REAL
@ATTRIBUTE col64 REAL
@ATTRIBUTE col65 REAL
@ATTRIBUTE col66 REAL
@ATTRIBUTE col67 REAL
@ATTRIBUTE col68 REAL
@ATTRIBUTE col69 REAL
@ATTRIBUTE col70 REAL
@ATTRIBUTE col71 REAL
@ATTRIBUTE col72 REAL
@ATTRIBUTE col73 REAL
@ATTRIBUTE col74 REAL
@ATTRIBUTE col75 REAL
@ATTRIBUTE col76 REAL
@ATTRIBUTE col77 REAL
@ATTRIBUTE col78 REAL
@ATTRIBUTE col79 REAL
@ATTRIBUTE col80 REAL
@ATTRIBUTE col81 REAL
@ATTRIBUTE col82 REAL
@ATTRIBUTE col83 REAL
@ATTRIBUTE col84 REAL
@ATTRIBUTE col85 REAL
@ATTRIBUTE col86 REAL
@ATTRIBUTE col87 REAL
@ATTRIBUTE col88 REAL
@ATTRIBUTE col89 REAL
@ATTRIBUTE col90 REAL
@ATTRIBUTE col91 REAL
@ATTRIBUTE col92 REAL
@ATTRIBUTE col93 REAL
@ATTRIBUTE col94 REAL
@ATTRIBUTE col95 REAL
@ATTRIBUTE col96 REAL
@ATTRIBUTE col97 REAL
@ATTRIBUTE col98 REAL
@ATTRIBUTE col99 REAL
@ATTRIBUTE col100 REAL
@ATTRIBUTE col101 REAL
@ATTRIBUTE col102 REAL
@ATTRIBUTE col103 REAL
@ATTRIBUTE col104 REAL
@ATTRIBUTE col105 REAL
@ATTRIBUTE col106 REAL
@ATTRIBUTE col107 REAL
@ATTRIBUTE col108 REAL
@ATTRIBUTE col109 REAL
@ATTRIBUTE col110 REAL
@ATTRIBUTE col111 REAL
@ATTRIBUTE col112 REAL
@ATTRIBUTE col113 REAL
@ATTRIBUTE col114 REAL
@ATTRIBUTE col115 REAL
@ATTRIBUTE col116 REAL
@ATTRIBUTE col117 REAL
@ATTRIBUTE col118 REAL
@ATTRIBUTE col119 REAL
@ATTRIBUTE col120 REAL
@ATTRIBUTE col121 REAL
@ATTRIBUTE col122 REAL
@ATTRIBUTE col123 REAL
@ATTRIBUTE col124 REAL
@ATTRIBUTE col125 REAL
@ATTRIBUTE col126 REAL
@ATTRIBUTE col127 REAL
@ATTRIBUTE col128 REAL
@ATTRIBUTE col129 REAL
@ATTRIBUTE col130 REAL
@ATTRIBUTE col131 REAL
@ATTRIBUTE col132 REAL
@ATTRIBUTE col133 REAL
@ATTRIBUTE col134 REAL
@ATTRIBUTE col135 REAL
@ATTRIBUTE col136 REAL
@ATTRIBUTE col137 REAL
@ATTRIBUTE col138 REAL
@ATTRIBUTE col139 REAL
@ATTRIBUTE col140 REAL
@ATTRIBUTE col141 REAL
@ATTRIBUTE col142 REAL
@ATTRIBUTE col143 REAL
@ATTRIBUTE col144 REAL
@ATTRIBUTE col145 REAL

@DATA
F85,0,0.3,0.45,0.12,0.27,0.22,0.6,0.31,0.3,0.23,0.37,0.23,0.41,0.28,0.18,0.31,0.13,0.21,0.2,0.23,0.21,0.3,0.32,0.28,0.43,0.14,0.54,0.23,0.38,0.22,0.22,0.23,0.26,0.26,0.28,0.26,0.27,0.41,0.2,0.44,0.26,0.46,0.28,0.31,0.42,0.52,0.37,0.29,0.43,0.4,0.35,0.39,0.29,0.33,0.43,0.45,0.45,0.33,0.26,0.44,0.33,0.34,0.36,0.28,0.6,0.44,0.27,0.64,0.41,0.32,0.27,0.48,0.21,0.33,0.47,0.28,0.17,0.58,0.53,0.39,0.3,0.25,0.13,0.27,0.47,0,0.31,0.26,0.48,0.3,0.6,0.74,0.32,0.24,0.61,0.32,0.27,0.34,0.29,0.38,0.45,0.29,0.26,0.21,0.38,0.3,0.3,0.45,0.3,0.37,0.38,0.62,0.4,0.42,0.3,0.26,0.34,0.49,0.38,0.28,0.2,0.37,0.33,0.27,0.43,0.24,0.25,0.39,0.27,0.34,0.17,0.39,0.53,0.42,0.41,0.45,0.31,0.31,0.71,0.65,0.35,0.25,0.2,0.35,0.36,0.5
F86,0,0.42,0.52,0.24,0.44,0.38,0.43,0.39,0.42,0.32,0.68,0.36,0.4,0.34,0.46,0.37,0.14,0.39,0.41,0.45,0.34,0.49,0.57,0.46,0.6,0.29,0.56,0.27,0.57,0.52,0.27,0.33,0.18,0.18,0.51,0.38,0.18,0.37,0.55,0.46,0.39,0.36,0.41,0.52,1,0.59,0.64,0.43,0.39,0.58,0.41,0.45,0.29,0.26,0.27,0.21,0.32,0.33,0.27,0.35,0.54,0.37,0.49,0.47,0.63,0.43,0.31,0.47,0.74,0.34,0.64,0.41,0.54,0.36,0.57,0.43,0.42,0.44,0.33,0.35,0.31,0.54,0.27,0.83,0.4,0.31,0,0.38,0.38,0.6,0.43,0.58,0.35,0.26,0.46,0.52,0.45,0.36,0.36,0.53,0.46,0.51,0.32,0.35,0.6,0.66,0.36,0.45,0.46,0.41,0.57,0.37,0.55,0.75,0.47,0.39,0.64,0.46,1,0.47,0.41,0.62,0.74,0.33,0.41,0.27,0.68,0.6,0.51,0.57,0.31,0.47,0.58,0.33,0.48,0.73,0.51,0.34,0.31,0.94,0.57,0.35,0.38,0.4,0.4,0.48
F87,0,0.65,0.43,0.17,0.23,0.28,0.47,0.29,0.32,0.33,0.43,0.24,0.4,0.29,0.3,0.45,0.17,0.39,0.35,0.31,0.32,0.25,0.3,0.49,0.38,0.5,0.52,0.18,0.41,0.48,0.33,0.38,0.27,0.27,0.34,0.21,0.48,0.41,0.51,0.3,0.34,0.49,0.26,0.32,0.56,0.62,0.54,0.32,0.51,0.48,0.69,0.31,0.38,0.29,0.51,0.39,0.57,0.46,0.19,0.51,0.47,0.47,0.24,0.42,0.28,0.37,0.33,0.55,0.38,0.45,0.27,0.43,0.3,0.42,0.25,0.37,0.17,0.26,0.35,0.55,0.43,0.3,0.2,0.39,0.53,0.22,0.33,0,0.22,0.39,0.5,0.52,0.41,0.26,0.57,0.27,0.36,0.23,0.23,0.29,0.4,0.24,0.28,0.32,0.53,0.49,0.32,0.41,0.34,0.45,0.41,0.45,0.59,0.49,0.29,0.34,0.46,0.39,0.71,0.58,0.25,0.31,0.34,0.39,0.51,0.29,0.35,0.49,0.4,0.45,0.25,0.44,0.72,0.45,0.54,0.65,0.43,0.34,0.6,0.72,0.46,0.36,0.26,0.55,0.54,0.41
F88,0,0.5,0.97,1,0.78,0.9,0.34,0.51,0.39,0.99,0.88,0.71,0.84,1,0.96,0.45,0.32,0.17,1,0.98,0.59,1,0.57,0.75,0.58,0.19,0.89,0.12,0.97,0.68,1,0.64,1,1,0.96,1,0.6,0.37,0.25,0.27,0.68,0.32,1,0.6,0.55,0.64,0.16,0.37,0.49,1,0.85,0.32,0.53,0.36,0.82,0.42,0.9,0.88,0.67,0.62,0.3,0.67,0.35,0.53,0.55,0.72,0.23,0.6,0.65,0.69,0.73,0.62,0.45,0.82,0.57,1,0.15,1,0.97,0.93,1,0.81,1,0.91,0.57,1,0.82,0.53,0,0.48,0.84,0.65,0.65,0.9,0.85,0.7,1,0.39,0.25,0.66,0.46,0.66,0.2,1,0.21,0.47,0.18,0.12,0.7,0.71,0.97,0.59,0.44,0.74,0.86,0.68,0.52,0.75,0.29,0.64,1,0.64,0.55,1,0.81,1,1,0.2,0.32,0.41,0.77,0.35,0.55,0.32,0.18,0.45,1,0.34,0.82,0.4,0.92,0.8,0.97,0.55,0.66,0.89
F89,0,0.45,0.39,0.27,0.52,0.54,0.49,0.3,0.57,0.4,0.96,0.4,0.63,0.31,0.3,0.28,0.37,0.41,0.58,0.38,0.38,0.61,0.52,0.77,0.32,0.45,0.68,0.32,0.37,0.44,0.44,0.28,0.34,0.34,0.36,0.43,0.72,0.44,0.46,0.36,0.34,0.53,0.3,0.54,0.51,0.43,0.56,0.36,0.47,0.46,0.38,0.44,0.61,0.19,0.4,0.44,0.58,0.44,0.49,0.64,0.39,0.67,0.31,0.36,0.43,0.55,0.49,0.75,0.33,0.69,0.62,0.33,0.37,0.57,0.26,0.62,0.18,0.54,0.6,0.39,0.55,0.51,0.18,0.32,0.62,0.23,0.48,0.36,0.18,0,0.53,0.53,0.44,0.24,0.46,0.53,0.46,0.3,0.25,0.54,0.28,0.46,0.24,0.29,0.43,0.26,0.36,0.26,0.28,0.39,0.37,0.45,0.52,0.55,0.35,0.34,0.58,0.15,0.37,0.41,0.25,0.52,0.25,0.53,0.49,0.21,0.35,0.31,0.66,0.45,0.22,0.52,0.65,0.36,0.37,0.88,0.42,0.27,0.59,0.47,0.49,0.46,0.19,0.4,0.41,0.39
F90,0,0.43,0.67,0.34,0.5,0.54,0.55,0.35,0.55,0.5,0.52,0.39,0.42,0.36,0.42,0.53,0.38,0.49,0.48,0.7,0.4,0.54,0.3,0.47,0.42,0.26,0.83,0.28,0.54,1,0.39,0.58,0.38,0.38,0.65,0.46,0.53,0.24,0.58,0.45,0.52,0.46,0.37,0.73,0.43,0.46,0.42,0.33,0.44,0.36,0.3,0.4,0.46,0.37,0.39,0.41,0.26,0.43,0.36,0.43,0.47,0.39,0.51,0.4,0.69,0.63,0.6,0.95,0.44,0.35,0.57,0.29,0.55,0.51,0.42,0.38,0.23,0.44,0.4,0.42,0.34,0.63,0.31,0.48,0.45,0.46,0.33,0.45,0.31,0.52,0,0.44,0.36,0.3,0.27,0.47,0.53,0.44,0.35,0.53,0.58,0.45,0.28,0.51,0.51,0.54,0.53,0.55,0.31,0.5,0.54,0.13,0.33,0.55,0.47,0.52,0.49,0.19,0.64,0.44,0.21,0.69,0.37,0.37,0.35,0.33,0.62,0.6,0.62,0.51,0.18,0.24,0.49,0.31,0.36,0.7,0.25,0.22,0.56,0.68,0.52,0.39,0.31,0.47,0.52,0.35
F91,0,0.51,0.47,0.22,0.56,0.74,0.58,0.23,0.33,0.5,0.52,0.34,0.45,0.33,0.44,0.4,0.42,0.47,0.59,0.52,0.28,0.43,0.44,0.41,0.5,0.42,0.46,0.22,0.45,0.39,0.48,0.38,0.24,0.24,0.39,0.42,0.36,0.3,0.5,0.69,0.2,0.35,0.29,0.48,0.52,0.5,0.38,0.36,0.35,0.34,0.29,0.53,0.48,0.28,0.58,0.34,0.28,0.28,0.48,0.29,0.52,0.26,0.74,0.44,0.7,0.48,0.51,0.74,0.64,0.37,0.33,0.22,0.52,0.46,0.6,0.46,0.39,0.31,0.33,0.31,0.31,0.74,0.31,0.44,0.61,0.58,0.46,0.49,0.25,0.54,0.45,0,0.36,0.56,0.27,0.49,0.42,0.5,0.21,0.3,0.38,0.24,0.23,0.41,0.42,0.45,0.23,0.25,0.35,0.27,0.45,0.27,0.3,0.59,0.3,0.2,0.45,0.29,0.33,0.39,0.35,0.38,0.34,0.31,0.29,0.29,0.26,0.39,0.39,0.46,0.26,0.44,0.47,0.28,0.35,0.48,0.32,0.17,0.43,0.45,0.48,0.28,0.34,0.22,0.34,0.43
F92,0,0.39,0.48,0.28,0.43,0.5,0.3,0.33,0.51,0.49,0.57,0.53,0.26,0.26,0.39,0.31,0.19,0.36,0.36,0.29,0.33,0.26,0.55,0.64,0.33,0.16,0.41,0.18,0.43,0.54,0.37,0.17,0.31,0.31,0.53,0.42,0.26,0.17,0.32,0.38,0.32,0.17,0.39,0.4,0.48,0.36,0.39,0.39,0.51,0.54,0.38,0.46,0.34,0.28,0.49,0.25,0.21,0.4,0.26,0.44,0.34,0.32,0.36,0.49,0.24,0.48,0.52,0.5,0.68,0.34,0.33,0.47,0.28,0.26,0.38,0.42,0.25,0.54,0.31,0.3,0.39,0.42,0.23,0.72,0.28,0.29,0.32,0.43,0.28,0.5,0.42,0.41,0,0.43,0.18,0.36,0.57,0.31,0.33,0.4,0.42,0.25,0.28,0.21,0.29,0.36,0.37,0.25,0.33,0.14,0.43,0.37,0.57,0.44,0.31,0.32,0.42,0.32,0.37,0.37,0.26,0.42,0.55,0.42,0.52,0.28,0.43,0.52,0.55,0.5,0.52,0.63,0.53,0.78,0.52,0.68,0.37,0.36,0.42,0.45,0.59,0.42,0.34,0.25,0.27,0.79
F93,0,0.63,0.25,0.39,0.49,0.6,0.41,0.39,0.56,0.49,0.51,0.55,0.72,0.43,0.53,0.69,0.53,0.73,0.54,0.83,0.28,0.57,0.34,0.57,0.46,0.69,0.81,0.64,0.6,0.54,0.35,0.46,0.33,0.33,0.46,0.25,0.24,0.3,0.65,0.12,0.4,0.51,0.23,0.48,0.67,0.5,0.43,0.5,0.41,0.67,0.28,0.43,0.56,0.36,0.34,0.2,0.55,0.34,0.36,0.44,0.7,0.28,0.4,0.32,0.48,0.38,0.42,0.95,0.43,0.78,0.41,0.49,0.49,0.51,0.31,0.59,0.25,0.48,0.46,0.52,0.52,0.46,0.28,0.41,0.52,0.28,0.31,0.35,0.5,0.37,0.47,0.82,0.57,0,0.38,0.27,0.29,0.49,0.29,0.28,0.45,0.41,0.27,0.64,0.47,0.53,0.41,0.35,0.34,0.64,0.6,0.26,0.53,0.34,0.4,0.4,0.58,0.35,0.71,0.51,0.31,0.6,0.38,0.36,0.49,0.37,0.38,0.68,0.5,0.4,0.23,0.59,0.55,0.26,0.35,0.39,0.28,0.31,0.42,0.55,0.53,0.26,0.37,0.45,0.33,0.53
F94,0,0.6,0.73,0.65,0.6,0.61,1,0.57,0.69,0.63,0.98,0.77,0.32,0.36,0.37,0.99,0.28,1,0.76,0.68,0.62,0.57,0.65,1,0.44,0.33,0.7,0.38,0.69,0.6,0.87,1,0.57,0.57,0.38,0.87,0.81,0.27,0.63,0.35,1,0.4,0.65,0.59,0.71,0.38,0.78,0.28,0.83,0.84,0.36,0.79,0.87,0.68,0.38,1,0.6,0.64,1,0.83,0.56,0.61,0.72,0.51,0.66,0.78,1,0.85,0.83,0.87,1,0.47,0.53,1,0.78,0.73,0.34,0.6,0.82,0.38,0.8,0.9,0.58,0.73,0.84,0.88,0.68,0.97,0.59,0.87,0.5,0.5,0.3,0.47,0,0.62,0.86,0.53,0.44,0.62,0.45,0.57,0.43,0.52,0.74,0.98,1,0.39,0.46,1,0.69,0.46,0.41,0.31,0.48,1,0.51,0.42,0.59,0.5,0.36,0.63,0.63,0.62,0.56,0.48,0.61,0.64,0.89,1,1,0.84,0.81,0.82,0.48,0.79,0.5,0.36,0.48,0.81,0.65,0.53,0.73,0.64,0.32,0.53
F95,0,0.35,0.45,0.21,0.37,0.57,0.48,0.46,0.49,0.52,0.48,0.29,0.54,0.33,0.32,0.45,0.34,0.3,0.51,0.27,0.38,0.41,0.39,0.44,0.4,0.54,0.49,0.38,0.48,0.42,0.42,0.28,0.48,0.48,0.58,0.28,0.25,0.33,0.45,0.43,0.41,0.58,0.34,0.54,0.56,0.57,0.48,0.6,0.44,0.51,0.54,0.25,0.51,0.34,0.55,0.4,0.81,0.39,0.5,0.8,0.46,0.46,0.33,0.36,0.47,0.49,0.6,0.47,0.93,0.54,0.34,0.52,0.54,0.51,0.53,0.45,0.16,0.33,0.64,0.49,0.47,0.35,0.23,0.49,0.46,0.29,0.49,0.29,0.31,0.62,0.56,0.56,0.37,0.21,0.39,0,0.28,0.5,0.27,0.49,0.43,0.15,0.28,0.37,0.34,0.43,0.48,0.36,0.54,0.19,0.48,0.52,0.52,0.71,0.49,0.41,0.31,0.54,0.2,0.86,0.3,0.64,0.37,0.42,0.44,0.41,0.36,0.26,0.39,0.48,0.24,0.69,0.67,0.54,0.76,0.45,0.42,0.39,0.77,0.57,0.4,0.37,0.34,0.46,0.5,0.59
F96,0,0.33,0.37,0.15,0.34,0.36,0.66,0.39,0.37,0.46,0.5,0.36,0.71,0.34,0.33,0.54,0.14,0.34,0.25,0.23,0.28,0.41,0.28,0.42,0.67,0.49,0.44,0.44,0.36,0.49,0.31,0.19,0.4,0.4,0.57,0.25,0.33,0.27,0.33,0.41,0.46,0.32,0.34,0.38,0.43,0.73,0.46,0.49,0.48,0.51,0.59,0.35,0.53,0.29,0.53,0.3,0.51,0.53,0.35,0.53,0.49,0.36,0.26,0.37,0.71,0.19,0.32,0.53,0.35,0.51,0.36,0.38,0.46,0.33,0.43,0.28,0.34,0.56,0.55,0.4,0.32,0.39,0.17,0.33,0.53,0.24,0.41,0.37,0.42,0.52,0.61,0.46,0.56,0.21,0.52,0.26,0,0.48,0.31,0.44,0.41,0.32,0.28,0.37,0.35,0.26,0.34,0.26,0.47,0.25,0.36,0.61,0.34,0.62,0.33,0.46,0.37,0.33,0.71,0.48,0.32,0.47,0.44,0.31,0.38,0.29,0.26,0.34,0.34,0.45,0.36,0.5,0.68,0.34,0.25,0.35,0.34,0.33,0.65,0.72,0.45,0.45,0.22,0.67,0.48,0.61
F97,0,0.34,0.26,0.29,0.36,0.36,0.6,0.2,0.37,0.49,0.58,0.44,0.32,0.38,0.35,0.55,0.36,0.41,0.29,0.47,0.47,0.36,0.43,0.65,0.47,0.15,0.57,0.33,0.41,0.33,0.31,0.44,0.35,0.35,0.3,0.44,0.35,0.29,0.37,0.33,0.71,0.55,0.48,0.56,0.58,0.49,0.66,0.33,0.48,0.44,0.55,0.29,0.44,0.28,0.31,0.27,0.81,0.26,0.31,0.62,0.45,0.34,0.33,0.57,0.19,0.26,0.52,0.44,0.54,0.66,0.34,0.38,0.24,0.77,0.31,0.38,0.22,0.3,0.51,0.69,0.4,0.41,0.23,0.32,0.35,0.32,0.35,0.25,0.18,0.36,0.54,0.6,0.33,0.4,0.35,0.51,0.51,0,0.29,0.4,0.62,0.64,0.35,0.48,0.55,0.48,0.52,0.28,0.52,0.52,0.41,0.5,0.41,0.73,0.37,0.71,0.5,0.42,0.56,0.39,0.36,0.51,0.71,0.35,0.49,0.28,0.37,0.77,0.47,0.63,0.28,0.5,0.66,0.53,0.44,0.64,0.37,0.52,0.35,0.71,0.43,0.4,0.45,0.43,0.78,0.57
F98,0,0.51,0.49,0.14,0.3,0.68,0.66,0.29,0.31,0.33,0.43,0.33,0.5,0.29,0.26,0.56,0.59,0.47,0.48,0.48,0.3,0.26,0.53,0.53,0.2,0.81,0.82,0.33,0.37,0.47,0.37,0.27,0.23,0.23,0.42,0.3,0.61,0.41,0.49,0.51,0.47,0.46,0.16,0.59,0.54,0.61,0.39,0.53,0.43,0.37,0.42,0.23,0.76,0.23,0.6,0.39,0.5,0.41,0.45,0.53,0.52,0.42,0.26,0.36,0.47,0.62,0.46,0.41,0.5,0.45,0.28,0.29,0.44,0.47,0.36,0.31,0.36,0.33,0.61,0.56,0.31,0.62,0.22,0.46,0.56,0.4,0.5,0.37,0.16,0.45,0.62,0.37,0.51,0.34,0.42,0.4,0.49,0.43,0,0.56,0.34,0.48,0.2,0.46,0.4,0.24,0.39,0.38,0.39,0.49,0.37,0.46,0.48,0.47,0.24,0.47,0.4,0.41,0.36,0.39,0.19,0.47,0.22,0.27,0.32,0.22,0.38,0.29,0.35,0.44,0.4,0.53,0.49,0.3,0.36,0.54,0.32,0.16,0.39,0.41,0.45,0.29,0.15,0.42,0.44,0.33
F99,0,0.36,0.64,0.25,0.33,0.33,0.32,0.22,0.43,0.31,0.29,0.32,0.41,0.29,0.26,0.32,0.31,0.46,0.4,0.22,0.23,0.39,0.45,0.36,0.49,0.43,0.45,0.12,0.32,0.37,0.25,0.32,0.25,0.25,0.33,0.24,0.36,0.24,0.22,0.18,0.31,0.35,0.19,0.17,0.43,0.43,0.35,0.33,0.41,0.36,0.43,0.4,0.42,0.19,0.44,0.13,0.33,0.45,0.39,0.39,0.28,0.31,0.47,0.51,0.21,0.2,0.37,0.49,0.38,0.46,0.21,0.29,0.37,0.38,0.39,0.35,0.19,0.25,0.4,0.38,0.35,0.43,0.19,0.42,0.43,0.27,0.39,0.25,0.23,0.5,0.5,0.27,0.33,0.17,0.31,0.38,0.36,0.3,0.29,0,0.19,0.21,0.27,0.25,0.27,0.34,0.2,0.24,0.3,0.33,0.32,0.32,0.38,0.34,0.33,0.31,0.38,0.31,0.46,0.32,0.25,0.26,0.34,0.43,0.34,0.24,0.21,0.44,0.26,0.29,0.28,0.46,0.44,0.4,0.23,0.32,0.25,0.26,0.58,0.53,0.52,0.29,0.32,0.32,0.31,0.49
T1,1,0.63,0.52,0.22,0.71,0.46,0.43,0.32,0.45,0.38,0.43,0.34,0.35,0.33,0.3,0.54,0.5,0.46,0.59,0.52,0.25,0.36,0.66,0.38,0.18,0.49,0.43,0.21,0.31,0.39,0.3,0.47,0.23,0.23,0.4,0.32,0.42,0.25,0.4,0.34,0.33,0.5,0.2,0.22,0.66,0.44,0.29,0.39,0.56,0.46,0.2,0.32,0.52,0.12,0.54,0.51,0.38,0.49,0.61,0.34,0.39,0.5,0.29,0.39,0.38,0.49,0.44,0.87,0.38,0.56,0.49,0.4,0.61,0.57,0.42,0.58,0.27,0.45,0.54,0.39,0.49,0.51,0.15,0.64,0.56,0.37,0.39,0.39,0.18,0.3,0.63,0.4,0.39,0.32,0.25,0.39,0.38,0.55,0.2,0.22,0,0.43,0.26,0.32,0.43,0.42,0.53,0.26,0.14,0.44,0.31,0.39,0.32,0.25,0.36,0.33,0.57,0.24,0.48,0.25,0.25,0.38,0.37,0.28,0.37,0.36,0.29,0.28,0.45,0.25,0.28,0.3,0.52,0.37,0.15,0.69,0.27,0.3,0.77,0.65,0.66,0.42,0.22,0.32,0.38,0.47
T2,1,0.47,0.47,0.14,0.43,0.38,0.58,0.42,0.39,0.82,0.68,0.45,0.55,0.25,0.27,0.39,0.36,0.46,0.25,0.34,0.2,0.35,0.51,0.32,0.5,0.27,0.27,0.2,0.48,0.29,0.49,0.09,0.36,0.36,0.58,0.4,0.33,0.34,0.28,0.17,0.34,0.2,0.38,0.23,0.74,0.71,0.42,0.41,0.6,0.51,0.33,0.58,0.55,0.28,0.75,0.31,0.39,0.53,0.49,0.43,0.46,0.42,0.6,0.39,0.18,0.42,0.46,0.77,1,0.58,0.33,0.55,0.29,0.38,0.58,0.56,0.21,0.47,0.45,0.31,0.4,0.31,0.2,0.54,0.49,0.29,0.54,0.29,0.33,0.6,0.6,0.31,0.29,0.35,0.4,0.17,0.37,0.69,0.36,0.3,0.53,0,0.24,0.24,0.27,0.29,0.18,0.28,0.37,0.31,0.48,0.48,0.34,0.39,0.44,0.34,0.32,0.33,0.45,0.36,0.31,0.5,0.4,0.37,0.49,0.48,0.28,0.37,0.34,0.51,0.32,0.52,0.74,0.41,0.42,0.4,0.29,0.33,0.57,0.52,0.48,0.35,0.3,0.43,0.28,0.55
T3,1,0.5,0.6,0.19,0.25,0.56,0.79,0.4,0.53,0.39,0.81,0.42,0.66,0.25,0.38,0.45,0.18,0.63,0.47,0.79,0.33,0.54,0.57,0.53,0.53,0.94,0.76,0.39,0.33,0.51,0.35,0.47,0.22,0.22,0.38,0.29,0.81,0.34,0.22,0.42,0.3,0.4,0.32,0.56,0.87,0.33,0.32,0.68,0.17,0.52,0.39,0.66,0.76,0.2,0.71,0.3,0.29,0.69,0.74,0.49,0.25,0.33,0.36,0.24,0.82,0.32,0.42,0.74,0.44,0.62,0.73,0.52,0.37,0.6,0.45,0.5,0.4,0.87,0.67,0.36,0.44,0.47,0.24,0.67,0.84,0.4,0.51,0.51,0.15,0.49,0.58,0.46,0.49,0.37,0.47,0.49,0.51,0.58,0.23,0.59,0.5,0.38,0,0.28,0.27,0.24,0.28,0.19,0.49,0.6,0.33,0.53,0.3,0.61,0.34,0.3,0.34,0.31,0.36,0.22,0.23,0.51,0.23,0.53,0.54,0.35,0.31,0.17,0.34,0.15,0.38,0.37,0.41,0.37,0.42,0.34,0.29,0.25,0.6,0.55,0.49,0.37,0.29,0.5,0.3,0.46
T4,1,0.28,0.43,0.17,0.39,0.5,0.91,0.49,0.53,0.59,0.59,0.44,0.38,0.38,0.3,0.45,0.21,0.34,0.3,0.31,0.47,0.49,0.68,0.6,0.6,0.22,0.48,0.11,0.38,0.53,0.3,0.24,0.28,0.28,0.48,0.41,0.49,0.45,0.25,0.39,0.3,0.42,0.3,0.43,0.49,0.5,0.56,0.51,0.46,0.44,0.54,0.53,0.5,0.26,0.6,0.22,0.4,0.67,0.4,0.7,0.31,0.41,0.39,0.39,0.54,0.49,0.54,0.79,0.59,0.44,0.41,0.89,0.24,0.34,0.64,0.35,0.18,0.39,0.69,0.28,0.42,0.42,0.19,0.84,0.92,0.25,0.44,0.46,0.59,0.47,0.81,0.64,0.29,0.67,0.44,0.5,0.52,0.62,0.41,0.42,0.48,0.29,0.21,0,0.29,0.44,0.35,0.29,0.39,0.49,0.38,0.45,0.59,0.5,0.31,0.31,0.69,0.46,0.57,0.45,0.28,0.6,0.32,0.35,0.69,0.25,0.28,0.36,0.44,0.43,0.51,0.5,0.47,0.55,0.3,0.53,0.37,0.36,0.87,0.46,0.67,0.41,0.27,0.42,0.26,0.46
